Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
He is seeking the human conditioned response.  Actual science demonstrate instances of chromosomal and the development in utero of alterations that can occur.,"2022-03-24
19:39:29",0.0,neutral,0.1,Yes,annoyance
Bravo David. Michael thinks he’s smarter than he actually is and thankfully there’s people like you that can set him straight even if he fails to see understand it. Keep up the good work!,"2022-03-24
19:39:19",0.8622,positive,0.35000000000000003,No,approval
David could’ve been a little more cordial off the bat.,"2022-03-24
19:39:18",0.15625,positive,0.5,No,neutral
This goon's definition is flawed. 'A woman is someone that can bear children and produce eggs'.... Some woman can't produce eggs or bear children... Next one you goon...,"2022-03-24
19:39:15",-0.4767,negative,0.25,Yes,neutral
Excellent job Mr. Pakman,"2022-03-24
19:38:53",0.5719,positive,1.0,No,admiration
"Yeah, i believe my fellow progressives and i DO see reality and choose to fight through life despite a lack of faith.","2022-03-24
19:38:53",0.5207,positive,0.0,Yes,neutral
The other side of what ?,"2022-03-24
19:38:48",-0.125,negative,0.375,No,neutral
"Based on his definition, any infertile female, or any woman who has had a hysterectomy is not a ‘woman’.","2022-03-24
19:38:35",0.0,neutral,0.16666666666666666,No,disapproval
Who really cares what people identify as? Does it matter? Cracks me up that people get upset by this nonsense!,"2022-03-24
19:38:29",-0.3734,negative,0.2,No,admiration
Packman Murdered this Interview. It was freaking Awesome 👌 👏 🙌 😎 way to go PackMan.,"2022-03-24
19:38:22",0.7213,positive,1.0,Yes,admiration
"An 11 minute discussion over the definition of a word, what a waste of time. There's much more pressing issues to be discussing.","2022-03-24
19:38:21",-0.4215,negative,0.25,Yes,curiosity
"It's kind of ironic, by constantly accusing knowles of bad faith, Pakman is participating in a bad faith discussion. Fact: you cant have a productive conversation by constantly attacking your opponents motives/ethics.","2022-03-24
19:38:20",-0.7841,negative,0.6333333333333333,Yes,annoyance
"David deserves the first stringer, Ben Shapiro. Not the third stringer, Michael Knowles. And Vaush needs the 2nd stringer Matt Walsh.","2022-03-24
19:38:17",0.08333333333333333,positive,0.1111111111111111,Yes,anger
Yayyyyy! An adult conversation.....Bravo!!  👏👏,"2022-03-24
19:38:11",0.15625,positive,0.3,No,neutral
"'All Marcia Blackburn asked was 'just tell me what a woman is from a legal perspective, a constitutional perspective, a philosophical perspective'...'  Then he says, 'I didn't say that.'  lol.","2022-03-24
19:38:08",-0.21,negative,0.3,Yes,amusement
"From the Oxford ENglish Dictionary.'Note 1.7A A person with the qualities traditionally associated with females''1An adult female human being.''''‘a drawing of a young woman’''More example sentencesSynonyms''1.1A female member of a workforce, team, etc.''‘thousands of women were laid off’''More example sentences''1.2with modifier A female person associated with a particular place, activity, or occupation.''‘a Princeton woman was recently named the Young Lawyer of the Year’''More example sentences''1.3in singular Female adults in general.''‘woman is intuitive’''More example sentences''1.4A disrespectful form of address to a woman.''‘don't be daft, woman!’''More example sentences''1.5 dated A female person who is paid to clean someone's house and carry out other domestic duties.''More example sentences''1.6A person's wife, girlfriend, or female lover.''More example sentencesSynonyms''1.7A person with the qualities traditionally associated with females.''More example sentences''1.8in singular A female individual; one.''More example sentences","2022-03-24
19:37:55",0.4926,positive,0.3675,Yes,confusion
"I am a pakman fan, and progressives and I pretty much despise conservatives.''But david is wrong here.''Hes right, but hes not understanding the other guy, and the other guy is right to a degree.''She asked 'what is a woman' and it can be implied, legally, philosophically, biologically, etc.''That is a loaded question with intent, but it is important for the legal cases we know are coming up with the trans stuff coming out, and trans sports... a legal definition is going to be needed.''Love you David, you are right, and so is he.''You can both be right.","2022-03-24
19:37:55",0.6486,positive,0.4994897959183673,Yes,approval
It’s funny that these people don’t understand the very basic concept of compartmentalism,"2022-03-24
19:37:46",0.4404,positive,0.58125,No,amusement
“Leftist”?''What exactly is that Micheal?,"2022-03-24
19:37:21",0.1,positive,0.425,No,curiosity
"Michael asks what is clearly a loaded question. But I wonder if he ever backed up the video (like I did) to see his blatant lie about what he claimed not to have said. Like most rightwingers I have discussed issues with, logical fallacies are ubiquitous. His intellectual dishonesty is palpable.","2022-03-24
19:37:04",0.9178,positive,0.4222222222222222,Yes,admiration
"Funny stuff, David seems less patient than usual","2022-03-24
19:36:49",0.4404,positive,0.4388888888888889,Yes,amusement
David thanks for not backing down to this idiot.  I'm proud of you.  You are brave and 👍.   Keep up the good work.  You are awesome!,"2022-03-24
19:36:42",0.9143,positive,0.6984126984126985,No,gratitude
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m26s"">6:26' Michael states that Marsha Blackburn is asking the definition of a woman in a 'legal, constitutional or philosophical perspective' which 30secs later he denies or forgot he stated later in the discussion with David. Micheal backtracks at 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m52s"">6:52'","2022-03-24
19:36:31",-0.3182,negative,0.05,No,neutral
"There are some women who can’t because of a medical condition, produce eggs. Does that disqualify them? How about hermaphrodites? Are they neither, both? These right wingers think binary but their position falls when presented with someone who falls outside of their this or that ideology.","2022-03-24
19:36:20",0.09523809523809523,positive,0.19523809523809524,No,admiration
"She wouldn’t lose her base though, would she? Maybe she should have said female human. What would the republicans have to say about it?","2022-03-24
19:36:12",-0.4696,negative,0.4222222222222223,Yes,neutral
Fantastic interview David! You're so great in these interview contexts. Impressive.,"2022-03-24
19:36:01",0.9251,positive,0.8833333333333333,No,admiration
He feeds his pockets and machismo with this BS.,"2022-03-24
19:35:35",0.0,neutral,0.0,No,annoyance
"Bravo David, bravo!","2022-03-24
19:35:27",0.0,neutral,0.0,Yes,approval
I think it went very well. I expected that one or both of you would’ve walked away from the conversation. It’s good to see both sides have a civil discussion.,"2022-03-24
19:35:20",0.6478,positive,0.43333333333333335,Yes,admiration
let me debate him. This would be so funny.,"2022-03-24
19:35:20",0.5777,positive,1.0,Yes,amusement
Idk why but I find it weird when people ask 'what is a woman?' ... Do they want a woman? Are they lonely? Do they miss woman or more less their definition of what a woman is? Do they not like change?,"2022-03-24
19:35:12",-0.8616,negative,0.5666666666666668,No,confusion
"his whole face goes blank every time David starts tearing down his weak angle. Well Done, Sir !","2022-03-24
19:35:05",-0.2714,negative,0.3284722222222222,No,admiration
I’d say it went pretty well! Easy peezy,"2022-03-24
19:34:59",0.8172,positive,0.9166666666666667,Yes,annoyance
"you held your own david, as well as holding michael to his BS","2022-03-24
19:34:55",0.6,positive,1.0,No,neutral
Don't tell them. Keep debating and don't tell them. Its hillarious and I'm bored. Seriously don't tell him and keep debating him. Because its fucking so funny. He might be the easiest person to make a joke of in all time.,"2022-03-24
19:34:48",0.7422,positive,0.8888888888888888,Yes,amusement
It’s so satisfying seeing David completely dismantle Michael Knowles lol,"2022-03-24
19:34:39",0.7264,positive,0.6999999999999998,No,amusement
Can someone please ask Michael whether he likes 18 year old women dressed up as school girls or... would that have no bearing in a discussion about a supreme court justice nomination?,"2022-03-24
19:34:32",0.872,positive,0.2,Yes,approval
Honestly a great discussion from people of opposite sides.,"2022-03-24
19:34:32",0.7964,positive,0.375,No,admiration
Ever notice conservatives lack critical thinking and pragmatism?  David makes Michael look like a troglodyte attempting calculus.,"2022-03-24
19:34:26",-0.2732,negative,0.8,Yes,neutral
